id;regime;year;TOTAL_SOIL_c;NBP_pool_c;NPP;AREA
42.5_1.5;BAUpTHININT;2050;9173.455078125;-7.149585457000285e-08;12.289456367492676;1
42.5_1.5;BAUnTHININT;2050;9091.650390625;2.561883150065114e-08;12.619634628295898;1
42.5_1.5;BAUppRESIDUAL;2050;9139.40625;1.868950683103776e-08;12.658143997192383;1
42.5_1.5;BAUpRESIDUAL;2050;9113.2470703125;3.215671640077744e-08;12.791359901428223;1
42.5_1.5;BAUpN;2050;9173.28515625;3.336215925742181e-08;12.869758605957031;1
42.5_11.5;initial_state;2020;0.0;0.0;0.0;1
42.5_11.5;BAU;2050;5720.93212890625;-1.3905277818082595e-08;7.542015075683594;1
42.5_11.5;BAUnDIACUT;2050;5792.5439453125;9.627168395809349e-09;8.01916217803955;1
42.5_11.5;BAUpDIACUT;2050;5576.45849609375;-1.508247526871287e-09;7.687292575836182;1
42.5_11.5;BAUpTHININT;2050;5783.2861328125;5.528387081454866e-09;7.7167439460754395;1
42.5_11.5;BAUnTHININT;2050;5821.2509765625;4.658897712062071e-09;7.942033767700195;1
42.5_11.5;BAUppRESIDUAL;2050;5796.8203125;-8.053994804413378e-09;7.807753086090088;1
42.5_11.5;BAUpRESIDUAL;2050;5712.4736328125;-1.5125877439459146e-08;7.568979740142822;1
42.5_11.5;BAUpN;2050;5789.71826171875;-4.49351356124339e-09;7.692745208740234;1
42.5_12.5;initial_state;2020;0.0;0.0;0.0;1
42.5_12.5;BAU;2050;5810.00830078125;2.635618301383147e-08;9.321122169494629;1
42.5_12.5;BAUnDIACUT;2050;5801.94482421875;2.4880291604745253e-08;9.333253860473633;1
42.5_12.5;BAUpDIACUT;2050;5781.306640625;2.617624872414126e-08;9.539234161376953;1
42.5_12.5;BAUpTHININT;2050;5837.21875;3.4259993952900913e-08;9.497709274291992;1
42.5_12.5;BAUnTHININT;2050;5759.1484375;-1.1199212668344671e-09;9.12242603302002;1
42.5_12.5;BAUppRESIDUAL;2050;5806.8916015625;2.846188840166519e-09;9.126290321350098;1
42.5_12.5;BAUpRESIDUAL;2050;5739.6474609375;4.115807694660134e-10;9.141822814941406;1
42.5_12.5;BAUpN;2050;5801.3193359375;1.935710614020536e-08;9.315278053283691;1
42.5_13.5;initial_state;2020;0.0;0.0;0.0;1
42.5_13.5;BAU;2050;7513.2060546875;2.5824904881233124e-08;10.243488311767578;1
42.5_13.5;BAUnDIACUT;2050;7580.29833984375;1.42560656613e-08;10.077880859375;1
42.5_13.5;BAUpDIACUT;2050;7425.1435546875;-1.486863254740456e-07;10.41076374053955;1
42.5_13.5;BAUpTHININT;2050;7577.16552734375;-4.149922716578658e-08;10.37747859954834;1
42.5_13.5;BAUnTHININT;2050;7420.1240234375;1.5849591084027281e-10;10.02625560760498;1
42.5_13.5;BAUppRESIDUAL;2050;7501.1904296875;2.702886625627343e-08;10.251714706420898;1
42.5_13.5;BAUpRESIDUAL;2050;7505.26953125;2.7330909091460853e-08;10.236034393310547;1
42.5_13.5;BAUpN;2050;7509.0341796875;2.3301396367969573e-08;10.172490119934082;1
42.5_18.5;initial_state;2020;0.0;0.0;0.0;1
42.5_18.5;BAU;2050;6699.04150390625;-5.230969790659401e-08;9.967419624328613;1
42.5_18.5;BAUnDIACUT;2050;6691.8076171875;3.744091969792862e-08;10.117400169372559;1
42.5_18.5;BAUpDIACUT;2050;6630.13037109375;1.526056792044983e-08;10.292730331420898;1
42.5_18.5;BAUpTHININT;2050;6817.58740234375;6.063994817395724e-08;10.593952178955078;1
42.5_18.5;BAUnTHININT;2050;6610.38916015625;-7.49159401181032e-09;10.046795845031738;1
42.5_18.5;BAUppRESIDUAL;2050;6694.4931640625;-1.4609804921406067e-08;10.074796676635742;1
42.5_18.5;BAUpRESIDUAL;2050;6661.42724609375;5.3240970743217986e-08;10.197649002075195;1
42.5_18.5;BAUpN;2050;6682.8076171875;5.604767139288924e-08;10.21772575378418;1
42.5_19.5;initial_state;2020;0.0;0.0;0.0;1
42.5_19.5;BAU;2050;12710.0419921875;1.499006430094596e-08;15.158411026000977;1
42.5_19.5;BAUnDIACUT;2050;12631.744140625;4.12808773830875e-08;15.307269096374512;1
42.5_19.5;BAUpDIACUT;2050;12252.220703125;5.750742460008951e-08;15.3916654586792;1
42.5_19.5;BAUpTHININT;2050;12698.673828125;-1.1868374372170365e-07;14.820022583007812;1
42.5_19.5;BAUnTHININT;2050;12671.54296875;3.9609826529840575e-08;15.374364852905273;1
42.5_19.5;BAUppRESIDUAL;2050;12706.681640625;4.5260204473152044e-08;15.080085754394531;1
42.5_19.5;BAUpRESIDUAL;2050;12694.634765625;4.6711175372138314e-08;15.100706100463867;1
42.5_19.5;BAUpN;2050;12714.466796875;1.4876349041514914e-09;14.959667205810547;1
42.5_2.5;initial_state;2020;0.0;0.0;0.0;1
42.5_2.5;BAU;2050;6597.35400390625;6.0918425859313174e-09;11.317800521850586;1
42.5_2.5;BAUnDIACUT;2050;6486.3779296875;-2.9049919803014745e-08;11.158429145812988;1
42.5_2.5;BAUpDIACUT;2050;6274.3310546875;-2.480936700521852e-08;11.378451347351074;1
42.5_2.5;BAUpTHININT;2050;6552.4794921875;2.6473161440776494e-08;11.461505889892578;1
42.5_2.5;BAUnTHININT;2050;6508.0283203125;-1.0475867284753804e-08;11.196996688842773;1
42.5_2.5;BAUppRESIDUAL;2050;6579.9326171875;-4.474399872833601e-08;11.237581253051758;1
42.5_2.5;BAUpRESIDUAL;2050;6502.3408203125;-3.5560823619107396e-08;10.861677169799805;1
42.5_2.5;BAUpN;2050;6597.08349609375;-4.9347914199415754e-08;11.263453483581543;1
42.5_20.5;initial_state;2020;0.0;0.0;0.0;1
42.5_20.5;BAU;2050;11773.6767578125;3.117185798373612e-08;15.910370826721191;1
42.5_20.5;BAUnDIACUT;2050;11720.826171875;2.277218591473229e-08;16.07381248474121;1
42.5_20.5;BAUpDIACUT;2050;11437.9248046875;4.283145216277262e-08;16.46875762939453;1
42.5_20.5;BAUpTHININT;2050;11786.3828125;2.8688273090438088e-08;16.10727310180664;1
42.5_20.5;BAUnTHININT;2050;11767.0546875;3.3568575474873796e-08;16.068445205688477;1
42.5_20.5;BAUppRESIDUAL;2050;11721.6982421875;3.403490467235315e-08;15.939160346984863;1
42.5_20.5;BAUpRESIDUAL;2050;11766.669921875;2.6732967839393496e-08;16.056800842285156;1
42.5_20.5;BAUpN;2050;11785.0986328125;3.2792133453085626e-08;16.088300704956055;1
42.5_21.5;initial_state;2020;0.0;0.0;0.0;1
42.5_21.5;BAU;2050;4596.6845703125;8.718574306953997e-09;8.931663513183594;1
42.5_21.5;BAUnDIACUT;2050;4614.7841796875;3.7143003339679126e-08;9.008398056030273;1
42.5_21.5;BAUpDIACUT;2050;4478.1025390625;4.3530583582196414e-08;8.979337692260742;1
42.5_21.5;BAUpTHININT;2050;4672.74169921875;3.446857377298329e-08;9.076140403747559;1
42.5_21.5;BAUnTHININT;2050;4600.6640625;4.062367864321459e-08;8.98405647277832;1
42.5_21.5;BAUppRESIDUAL;2050;4617.9423828125;3.6698818206559736e-08;9.047926902770996;1
42.5_21.5;BAUpRESIDUAL;2050;4583.89306640625;1.8878489882467875e-08;8.993036270141602;1
42.5_21.5;BAUpN;2050;4594.83935546875;3.853727292835174e-08;9.027396202087402;1
42.5_22.5;initial_state;2020;0.0;0.0;0.0;1
42.5_22.5;BAU;2050;7352.88037109375;6.398197882617751e-08;9.792850494384766;1
42.5_22.5;BAUnDIACUT;2050;7395.50146484375;6.051355683212023e-08;9.836485862731934;1
42.5_22.5;BAUpDIACUT;2050;7113.60302734375;4.736592984500021e-08;9.630797386169434;1
42.5_22.5;BAUpTHININT;2050;7448.4873046875;-5.4559464501835464e-08;9.438790321350098;1
42.5_22.5;BAUnTHININT;2050;7360.8203125;5.0832142051149276e-08;9.832029342651367;1
42.5_22.5;BAUppRESIDUAL;2050;7341.4482421875;5.4920267444913407e-08;9.668659210205078;1
42.5_22.5;BAUpRESIDUAL;2050;7339.2626953125;6.169304356262728e-08;9.759892463684082;1
42.5_22.5;BAUpN;2050;7361.0048828125;5.591139995431149e-08;9.749534606933594;1
42.5_23.5;initial_state;2020;0.0;0.0;0.0;1
42.5_23.5;BAU;2050;12165.5859375;4.018301780206457e-08;17.227340698242188;1
42.5_23.5;BAUnDIACUT;2050;11954.9453125;3.466453435407857e-08;17.10858726501465;1
42.5_23.5;BAUpDIACUT;2050;11672.5322265625;4.762354777199107e-08;16.930925369262695;1
42.5_23.5;BAUpTHININT;2050;12140.3388671875;5.314523932042903e-08;17.21711540222168;1
42.5_23.5;BAUnTHININT;2050;12142.697265625;2.7272056613014684e-08;17.211238861083984;1
42.5_23.5;BAUppRESIDUAL;2050;12116.748046875;2.804107879228468e-08;17.052824020385742;1
42.5_23.5;BAUpRESIDUAL;2050;12019.5947265625;2.9126482559149736e-08;16.98589324951172;1
42.5_23.5;BAUpN;2050;12109.9326171875;4.404198961083239e-08;17.177331924438477;1
42.5_24.5;initial_state;2020;0.0;0.0;0.0;1
42.5_24.5;BAU;2050;9284.2373046875;-6.079177694573445e-08;13.84891414642334;1
42.5_24.5;BAUnDIACUT;2050;9259.783203125;-1.1705532898531601e-07;14.233694076538086;1
42.5_24.5;BAUpDIACUT;2050;8962.201171875;3.932532077755013e-09;14.47802448272705;1
42.5_24.5;BAUpTHININT;2050;9332.888671875;-1.7150910025520716e-08;14.231989860534668;1
42.5_24.5;BAUnTHININT;2050;9220.4501953125;3.3736338167500435e-08;14.62405014038086;1
42.5_24.5;BAUppRESIDUAL;2050;9260.181640625;-1.9387472960374907e-08;14.534072875976562;1
42.5_24.5;BAUpRESIDUAL;2050;9252.6279296875;-4.955839472131629e-08;14.345158576965332;1
42.5_24.5;BAUpN;2050;9287.888671875;-8.036269605327107e-08;14.069390296936035;1
42.5_25.5;initial_state;2020;0.0;0.0;0.0;1
42.5_25.5;BAU;2050;5569.59765625;1.851336683955651e-08;5.537298202514648;1
42.5_25.5;BAUnDIACUT;2050;5484.1455078125;1.5837597899803768e-08;5.392068386077881;1
42.5_25.5;BAUpDIACUT;2050;5527.66650390625;1.7048730427404735e-08;5.469279766082764;1
42.5_25.5;BAUpTHININT;2050;5544.15576171875;1.3324432224237626e-08;5.715335845947266;1
42.5_25.5;BAUnTHININT;2050;5574.45556640625;1.8989105399214168e-08;5.5347208976745605;1
42.5_25.5;BAUppRESIDUAL;2050;5512.3291015625;1.939537241923972e-08;5.647897243499756;1
42.5_25.5;BAUpRESIDUAL;2050;5596.90673828125;1.870360577527208e-08;5.5752973556518555;1
42.5_25.5;BAUpN;2050;5489.26953125;2.079116789843738e-08;5.538662433624268;1
42.5_26.5;initial_state;2020;0.0;0.0;0.0;1
42.5_26.5;BAU;2050;7369.9736328125;1.996123089043067e-08;9.024173736572266;1
42.5_26.5;BAUnDIACUT;2050;7384.0283203125;1.9094434478006406e-08;8.693013191223145;1
42.5_26.5;BAUpDIACUT;2050;7356.42333984375;1.5994618962622553e-08;8.981205940246582;1
42.5_26.5;BAUpTHININT;2050;7373.9404296875;1.5789689555845143e-08;8.866181373596191;1
42.5_26.5;BAUnTHININT;2050;7384.30224609375;2.2668336541187273e-08;8.985407829284668;1
42.5_26.5;BAUppRESIDUAL;2050;7394.3837890625;9.438985593135385e-09;8.810873985290527;1
42.5_26.5;BAUpRESIDUAL;2050;7367.1220703125;1.4492203881388832e-08;9.132980346679688;1
42.5_26.5;BAUpN;2050;7394.21240234375;1.8348965014070018e-08;8.729513168334961;1
42.5_27.5;initial_state;2020;0.0;0.0;0.0;1
42.5_27.5;BAU;2050;5574.20556640625;3.46493962410932e-08;7.348710060119629;1
42.5_27.5;BAUnDIACUT;2050;5636.32470703125;3.081711952290789e-08;7.312338352203369;1
42.5_27.5;BAUpDIACUT;2050;5598.44580078125;4.142914633575856e-08;7.5841474533081055;1
42.5_27.5;BAUpTHININT;2050;5646.05078125;1.5261269581401393e-08;7.664882183074951;1
42.5_27.5;BAUnTHININT;2050;5588.8759765625;3.2128689042565384e-08;7.250441074371338;1
42.5_27.5;BAUppRESIDUAL;2050;5613.80224609375;2.408413379839658e-08;7.532755374908447;1
42.5_27.5;BAUpRESIDUAL;2050;5600.3310546875;2.4207174931234476e-08;7.5051445960998535;1
42.5_27.5;BAUpN;2050;5617.576171875;3.438114504206169e-08;7.566349029541016;1
43.5_-0.5;initial_state;2020;0.0;0.0;0.0;1
43.5_-0.5;BAU;2050;5355.31640625;1.7369252702792437e-08;10.399116516113281;1
43.5_-0.5;BAUnDIACUT;2050;5351.05908203125;2.5660112257241963e-08;10.666932106018066;1
43.5_-0.5;BAUpDIACUT;2050;5315.2294921875;-8.163296882912618e-08;10.344672203063965;1
43.5_-0.5;BAUpTHININT;2050;5417.6396484375;2.67291042632678e-08;10.910120964050293;1
43.5_-0.5;BAUnTHININT;2050;5358.912109375;1.1331916738299697e-08;10.485294342041016;1
43.5_-0.5;BAUppRESIDUAL;2050;5342.29638671875;6.9884684705812106e-09;10.357903480529785;1
43.5_-0.5;BAUpRESIDUAL;2050;5335.109375;1.4142224280533355e-08;10.366302490234375;1
43.5_-0.5;BAUpN;2050;5356.6240234375;6.9328986995742525e-09;10.404361724853516;1
43.5_-1.5;initial_state;2020;0.0;0.0;0.0;1
43.5_-1.5;BAU;2050;5193.6044921875;2.490473249849856e-08;11.087098121643066;1
43.5_-1.5;BAUnDIACUT;2050;5242.13037109375;4.3822915074542834e-08;11.185282707214355;1
43.5_-1.5;BAUpDIACUT;2050;5168.1728515625;-1.0928057037062899e-07;10.951790809631348;1
43.5_-1.5;BAUpTHININT;2050;5280.599609375;2.9702412973620085e-08;11.305944442749023;1
43.5_-1.5;BAUnTHININT;2050;5203.123046875;2.784906172337287e-08;10.883940696716309;1
43.5_-1.5;BAUppRESIDUAL;2050;5228.97216796875;3.735422282602485e-08;11.154006004333496;1
43.5_-1.5;BAUpRESIDUAL;2050;5224.1044921875;3.0953373197917244e-08;11.043241500854492;1
43.5_-1.5;BAUpN;2050;5208.4873046875;-7.68062147216142e-09;11.132906913757324;1
43.5_-5.5;initial_state;2020;0.0;0.0;0.0;1
43.5_-5.5;BAU;2050;6110.3134765625;-1.1716799974692549e-07;13.048297882080078;1
43.5_-5.5;BAUnDIACUT;2050;6040.06884765625;3.142691795687824e-08;13.34156322479248;1
43.5_-5.5;BAUpDIACUT;2050;5877.05908203125;3.952750660118909e-08;12.767876625061035;1
43.5_-5.5;BAUpTHININT;2050;6176.50927734375;3.316954533261196e-08;13.426705360412598;1
43.5_-5.5;BAUnTHININT;2050;6014.27978515625;9.320132221546373e-09;12.904720306396484;1
43.5_-5.5;BAUppRESIDUAL;2050;6069.2919921875;-1.0298774100192531e-07;13.037120819091797;1
43.5_-5.5;BAUpRESIDUAL;2050;6048.88818359375;-9.938457168345849e-08;12.955035209655762;1
43.5_-5.5;BAUpN;2050;6110.421875;-1.1723007276032149e-07;13.03564739227295;1
43.5_-6.5;initial_state;2020;0.0;0.0;0.0;1
43.5_-6.5;BAU;2050;6583.8564453125;8.054594324846676e-09;15.103660583496094;1
43.5_-6.5;BAUnDIACUT;2050;6533.1396484375;-9.77943326319064e-09;14.966477394104004;1
43.5_-6.5;BAUpDIACUT;2050;6553.0830078125;-2.246504493541579e-08;14.984903335571289;1
43.5_-6.5;BAUpTHININT;2050;6578.42333984375;-2.3693086603771008e-08;14.7181978225708;1
43.5_-6.5;BAUnTHININT;2050;6544.0810546875;-3.6648206247491544e-08;14.837042808532715;1
43.5_-6.5;BAUppRESIDUAL;2050;6533.34912109375;2.7622405696092756e-08;15.194238662719727;1
43.5_-6.5;BAUpRESIDUAL;2050;6515.49658203125;2.749482774788703e-08;15.160687446594238;1
43.5_-6.5;BAUpN;2050;6582.3310546875;1.2413883254680513e-08;15.144296646118164;1
43.5_-7.5;initial_state;2020;0.0;0.0;0.0;1
43.5_-7.5;BAU;2050;5740.75390625;3.1129452793265955e-08;10.069324493408203;1
43.5_-7.5;BAUnDIACUT;2050;5734.578125;2.8557463949141493e-08;10.027016639709473;1
43.5_-7.5;BAUpDIACUT;2050;5570.89501953125;-1.63750790704853e-08;9.49216079711914;1
43.5_-7.5;BAUpTHININT;2050;5759.58984375;1.3085788452826819e-08;10.222418785095215;1
43.5_-7.5;BAUnTHININT;2050;5757.87060546875;2.7679657677026626e-08;10.49384593963623;1
43.5_-7.5;BAUppRESIDUAL;2050;5737.3232421875;2.5281520876774266e-08;10.275786399841309;1
43.5_-7.5;BAUpRESIDUAL;2050;5722.00341796875;2.836993218124917e-08;9.972216606140137;1
43.5_-7.5;BAUpN;2050;5792.515625;3.0850157983763893e-09;10.153996467590332;1
43.5_0.5;initial_state;2020;0.0;0.0;0.0;1
43.5_0.5;BAU;2050;6239.4375;2.433500290166535e-09;9.53528118133545;1
43.5_0.5;BAUnDIACUT;2050;6230.75244140625;1.3295804457413851e-08;9.6593017578125;1
43.5_0.5;BAUpDIACUT;2050;6009.86962890625;-8.96537510897133e-09;9.073902130126953;1
43.5_0.5;BAUpTHININT;2050;6219.4462890625;1.6383378209638977e-08;9.640850067138672;1
43.5_0.5;BAUnTHININT;2050;6227.69287109375;-1.4955450211573407e-08;9.460082054138184;1
43.5_0.5;BAUppRESIDUAL;2050;6215.0400390625;-1.4491848610020952e-08;9.538244247436523;1
43.5_0.5;BAUpRESIDUAL;2050;6221.39501953125;5.427371441157902e-09;9.486678123474121;1
43.5_0.5;BAUpN;2050;6243.93359375;-1.2241919700173298e-09;9.47683334350586;1
43.5_1.5;initial_state;2020;0.0;0.0;0.0;1
43.5_1.5;BAU;2050;5245.978515625;-1.4442734119768375e-08;9.5607328414917;1
43.5_1.5;BAUnDIACUT;2050;5205.7841796875;1.0297318553398327e-08;10.178332328796387;1
43.5_1.5;BAUpDIACUT;2050;5033.00634765625;9.664509192930382e-09;9.943957328796387;1
43.5_1.5;BAUpTHININT;2050;5278.41259765625;-2.4616952032374684e-08;9.900232315063477;1
43.5_1.5;BAUnTHININT;2050;5210.451171875;9.840854353626582e-09;10.044949531555176;1
43.5_1.5;BAUppRESIDUAL;2050;5245.47314453125;8.980293841887033e-09;9.997201919555664;1
43.5_1.5;BAUpRESIDUAL;2050;5217.302734375;9.347725260511197e-09;9.951247215270996;1
43.5_1.5;BAUpN;2050;5245.3603515625;-1.3907199836182826e-08;9.577909469604492;1
43.5_10.5;initial_state;2020;0.0;0.0;0.0;1
43.5_10.5;BAU;2050;6512.298828125;-2.899194484484724e-08;9.523679733276367;1
43.5_10.5;BAUnDIACUT;2050;6572.6083984375;-1.2425036111096688e-08;9.507797241210938;1
43.5_10.5;BAUpDIACUT;2050;6514.98681640625;4.458203584079001e-09;9.735871315002441;1
43.5_10.5;BAUpTHININT;2050;6535.3349609375;-3.758837152645356e-08;9.723020553588867;1
43.5_10.5;BAUnTHININT;2050;6542.7880859375;6.67036959001166e-09;9.678468704223633;1
43.5_10.5;BAUppRESIDUAL;2050;6492.6103515625;1.8818123947994536e-08;9.776057243347168;1
43.5_10.5;BAUpRESIDUAL;2050;6487.0732421875;1.6763539889552703e-08;9.819700241088867;1
43.5_10.5;BAUpN;2050;6521.75537109375;1.5664458175024265e-08;9.852497100830078;1
43.5_11.5;initial_state;2020;0.0;0.0;0.0;1
43.5_11.5;BAU;2050;6437.83447265625;1.759461376593663e-08;9.1171236038208;1
43.5_11.5;BAUnDIACUT;2050;6455.4150390625;1.3276572730092084e-08;9.148168563842773;1
43.5_11.5;BAUpDIACUT;2050;6337.4228515625;-6.20813835894296e-08;8.939976692199707;1
43.5_11.5;BAUpTHININT;2050;6479.5869140625;3.2433696617317764e-08;9.146026611328125;1
43.5_11.5;BAUnTHININT;2050;6376.7197265625;1.52333667902127e-09;8.881292343139648;1
43.5_11.5;BAUppRESIDUAL;2050;6424.49560546875;1.834241558640315e-08;9.172057151794434;1
43.5_11.5;BAUpRESIDUAL;2050;6365.2041015625;-1.054544895850995e-09;8.995368957519531;1
43.5_11.5;BAUpN;2050;6378.849609375;6.989222089970326e-09;8.950570106506348;1
43.5_12.5;initial_state;2020;0.0;0.0;0.0;1
43.5_12.5;BAU;2050;8175.046875;-5.442141848277515e-09;11.229103088378906;1
43.5_12.5;BAUnDIACUT;2050;8229.328125;-1.0575463171846877e-08;11.222938537597656;1
43.5_12.5;BAUpDIACUT;2050;8187.99853515625;-7.904236554168165e-08;10.99169921875;1
43.5_12.5;BAUpTHININT;2050;8482.6494140625;5.685725668058694e-09;11.031097412109375;1
43.5_12.5;BAUnTHININT;2050;8156.7568359375;-1.5817496201719905e-09;11.011916160583496;1
43.5_12.5;BAUppRESIDUAL;2050;8214.2919921875;-6.675273667156034e-09;11.088907241821289;1
43.5_12.5;BAUpRESIDUAL;2050;8229.806640625;-1.1547236500319968e-09;11.13139820098877;1
43.5_12.5;BAUpN;2050;8258.962890625;8.48869508018879e-09;11.289443016052246;1
43.5_16.5;initial_state;2020;0.0;0.0;0.0;1
43.5_16.5;BAU;2050;7762.62353515625;-6.494301629800248e-08;10.02628231048584;1
43.5_16.5;BAUnDIACUT;2050;7815.7177734375;3.782086821502162e-08;10.177817344665527;1
43.5_16.5;BAUpDIACUT;2050;7593.1513671875;-4.9700105364536284e-08;9.926983833312988;1
43.5_16.5;BAUpTHININT;2050;7768.98583984375;2.787518837976677e-08;10.19756031036377;1
43.5_16.5;BAUnTHININT;2050;7798.8994140625;-3.9122429740245934e-08;10.176012992858887;1
43.5_16.5;BAUppRESIDUAL;2050;7811.36474609375;2.57912660117654e-08;10.049601554870605;1
43.5_16.5;BAUpRESIDUAL;2050;7781.75146484375;-3.048650398795871e-08;10.163410186767578;1
43.5_16.5;BAUpN;2050;7829.30615234375;3.199095033323829e-08;10.056842803955078;1
43.5_17.5;initial_state;2020;0.0;0.0;0.0;1
43.5_17.5;BAU;2050;10089.9326171875;3.4111600655251095e-08;13.293804168701172;1
43.5_17.5;BAUnDIACUT;2050;10022.1796875;3.843878459974803e-08;13.364850044250488;1
43.5_17.5;BAUpDIACUT;2050;9901.1201171875;4.250858509635691e-08;13.125444412231445;1
43.5_17.5;BAUpTHININT;2050;10204.033203125;5.798449720373355e-09;13.452230453491211;1
43.5_17.5;BAUnTHININT;2050;9989.625;-3.5461158454097585e-09;12.970348358154297;1
43.5_17.5;BAUppRESIDUAL;2050;10057.44921875;3.601683928877719e-08;13.268705368041992;1
43.5_17.5;BAUpRESIDUAL;2050;10043.9892578125;3.4908868684624395e-08;13.330081939697266;1
43.5_17.5;BAUpN;2050;10033.94921875;3.175414775569152e-08;13.391921043395996;1
43.5_18.5;initial_state;2020;0.0;0.0;0.0;1
43.5_18.5;BAU;2050;9202.564453125;5.033709626900418e-08;10.911052703857422;1
43.5_18.5;BAUnDIACUT;2050;9150.658203125;4.1366728709135714e-08;10.907958030700684;1
43.5_18.5;BAUpDIACUT;2050;9070.513671875;4.161685751569166e-08;11.152181625366211;1
43.5_18.5;BAUpTHININT;2050;9190.3955078125;6.22658120619235e-08;11.076013565063477;1
43.5_18.5;BAUnTHININT;2050;9221.658203125;4.561708166761491e-08;10.84432315826416;1
43.5_18.5;BAUppRESIDUAL;2050;9193.009765625;3.4894405587238e-08;10.87378978729248;1
43.5_18.5;BAUpRESIDUAL;2050;9184.0986328125;4.674303255569612e-08;10.782530784606934;1
43.5_18.5;BAUpN;2050;9206.533203125;4.6996365909990345e-08;10.835618019104004;1
43.5_19.5;initial_state;2020;0.0;0.0;0.0;1
43.5_19.5;BAU;2050;9263.5322265625;5.83123522801543e-08;15.68172550201416;1
43.5_19.5;BAUnDIACUT;2050;9230.021484375;1.4393126690492863e-08;15.772054672241211;1
43.5_19.5;BAUpDIACUT;2050;8812.1689453125;5.080659448708502e-08;15.474264144897461;1
43.5_19.5;BAUpTHININT;2050;9204.154296875;6.3811128825364e-08;15.83507251739502;1
43.5_19.5;BAUnTHININT;2050;9268.8994140625;4.447403512131132e-08;15.69410228729248;1
43.5_19.5;BAUppRESIDUAL;2050;9260.3046875;5.832613325651437e-08;15.665120124816895;1
43.5_19.5;BAUpRESIDUAL;2050;9236.9638671875;6.169680943912681e-08;15.63211441040039;1
43.5_19.5;BAUpN;2050;9224.109375;2.8962775289187448e-08;15.660106658935547;1
43.5_2.5;initial_state;2020;0.0;0.0;0.0;1
43.5_2.5;BAU;2050;6407.40771484375;2.7359401855164833e-08;12.709129333496094;1
43.5_2.5;BAUnDIACUT;2050;6400.3876953125;1.557064521762186e-08;12.68856143951416;1
43.5_2.5;BAUpDIACUT;2050;6159.6474609375;4.083945270849654e-08;12.688701629638672;1
43.5_2.5;BAUpTHININT;2050;6424.40771484375;-3.234446310784733e-08;12.235864639282227;1
43.5_2.5;BAUnTHININT;2050;6355.27685546875;1.4994192554240726e-08;12.47208023071289;1
43.5_2.5;BAUppRESIDUAL;2050;6361.9296875;2.1927551330236383e-08;12.541509628295898;1
43.5_2.5;BAUpRESIDUAL;2050;6357.544921875;1.6616068521102534e-08;12.537359237670898;1
43.5_2.5;BAUpN;2050;6403.9482421875;3.052247876667025e-08;12.705796241760254;1
43.5_20.5;initial_state;2020;0.0;0.0;0.0;1
43.5_20.5;BAU;2050;7941.90380859375;-1.7580518374415988e-08;16.140085220336914;1
43.5_20.5;BAUnDIACUT;2050;7883.8173828125;5.995341467723847e-08;16.041460037231445;1
43.5_20.5;BAUpDIACUT;2050;7539.35009765625;5.999888230689976e-08;16.048721313476562;1
43.5_20.5;BAUpTHININT;2050;7966.75244140625;3.3967175738780497e-09;15.983084678649902;1
43.5_20.5;BAUnTHININT;2050;7959.5546875;4.5969880346774517e-08;16.17522430419922;1
43.5_20.5;BAUppRESIDUAL;2050;7945.1025390625;-2.3446023789119863e-08;16.150014877319336;1
43.5_20.5;BAUpRESIDUAL;2050;7926.1640625;3.360179912093031e-09;15.992831230163574;1
43.5_20.5;BAUpN;2050;7949.27978515625;2.5056241526044687e-09;16.22995948791504;1
43.5_21.5;initial_state;2020;0.0;0.0;0.0;1
43.5_21.5;BAU;2050;6340.17822265625;4.2762337670865236e-08;9.810039520263672;1
43.5_21.5;BAUnDIACUT;2050;6355.6845703125;5.030839389519315e-08;10.476049423217773;1
43.5_21.5;BAUpDIACUT;2050;6178.8427734375;-1.4275667759022781e-08;10.087541580200195;1
43.5_21.5;BAUpTHININT;2050;6347.56396484375;3.855155128462684e-08;9.91761589050293;1
43.5_21.5;BAUnTHININT;2050;6364.6533203125;3.900152023561532e-08;10.473892211914062;1
43.5_21.5;BAUppRESIDUAL;2050;6320.42724609375;-3.971762296828274e-08;9.960442543029785;1
43.5_21.5;BAUpRESIDUAL;2050;6323.85546875;-3.3286255529674236e-08;9.890433311462402;1
43.5_21.5;BAUpN;2050;6354.99267578125;4.4537486587614694e-08;10.28576946258545;1
43.5_22.5;initial_state;2020;0.0;0.0;0.0;1
43.5_22.5;BAU;2050;8431.095703125;3.9753263791908466e-08;12.877252578735352;1
43.5_22.5;BAUnDIACUT;2050;8395.38671875;4.447542778507341e-08;12.87916374206543;1
43.5_22.5;BAUpDIACUT;2050;8155.26318359375;-1.4303968498552422e-07;13.044175148010254;1
43.5_22.5;BAUpTHININT;2050;8424.134765625;4.2231107499901555e-08;12.92487621307373;1
43.5_22.5;BAUnTHININT;2050;8421.9365234375;4.4771145013555724e-08;12.876409530639648;1
43.5_22.5;BAUppRESIDUAL;2050;8447.9404296875;4.4454846914732116e-08;12.933287620544434;1
43.5_22.5;BAUpRESIDUAL;2050;8402.107421875;4.121299568282666e-08;12.804712295532227;1
43.5_22.5;BAUpN;2050;8465.884765625;3.6145461734804485e-08;12.9232759475708;1
43.5_23.5;initial_state;2020;0.0;0.0;0.0;1
